The copyright to the intellectual property of this file is held by www.climatedata.info
Title,"Temperature, CO2 and Milankovitch cycles - EPICA",,
Source,http://www.ncdc.noaa.gov/paleo/indexice.html,,
Source,http://www1.ncdc.noaa.gov/pub/data/paleo/climate_forcing/orbital_variations/berger_insolation/,,
BP,Temperature,CO2,Milankovich
-350400,-7.954,212.286,488.42
-350300,-7.71,212.836,488.13
-350200,-7.36,213.385,487.84
-350100,-7.344,213.935,487.54
-350000,-7.316,214.485,487.25
-349900,-7.28,215.035,486.96
-349800,-7.26,215.584,486.62
-349700,-7.231,216.2,486.29
-349600,-7.2,216.51,485.95
-349500,-7.37,216.863,485.61
-349400,-7.559,217.215,485.27
-349300,-7.73,217.568,484.93
-349200,-7.274,217.92,484.59
-349100,-6.858,218.273,484.25
-349000,-6.52,218.625,483.91
-348900,-7.191,218.978,483.57
-348800,-8,219.33,483.23
-348700,-8.116,219.683,482.9
-348600,-8.32,220.035,482.56
-348500,-8.61,220.388,482.22
-348400,-8.634,220.74,481.88
-348300,-8.675,221.1,481.54
-348200,-8.715,221.066,481.2
-348100,-8.74,221.032,480.86
-348000,-8.478,220.997,480.52
-347900,-8.291,220.963,480.18
-347800,-8.14,220.928,479.92
-347700,-7.865,220.894,479.65
-347600,-7.634,220.859,479.38
-347500,-7.44,220.825,479.12
-347400,-7.867,220.79,478.85
-347300,-8.235,220.756,478.59
-347200,-8.49,220.721,478.32
-347100,-8.477,220.687,478.05
-347000,-8.468,220.652,477.79
-346900,-8.46,220.618,477.52
-346800,-8.289,220.583,477.33
-346700,-8.145,220.549,477.13
-346600,-8.01,220.514,476.94
-346500,-8.319,220.48,476.74
-346400,-8.609,220.445,476.55
-346300,-8.88,220.41,476.36
-346200,-8.732,220.376,476.16
-346100,-8.592,220.341,475.97
-346000,-8.43,220.3,475.78
-345900,-8.392,219.862,475.58
-345800,-8.347,219.314,475.58
-345700,-8.29,218.767,475.58
-345600,-8.386,218.219,475.58
-345500,-8.516,217.672,475.58
-345400,-8.69,217.124,475.58
-345300,-8.656,216.576,475.58
-345200,-8.606,216.029,475.58
-345100,-8.53,215.481,475.58
-345000,-8.58,214.934,475.58
-344900,-8.68,214.386,475.58
-344800,-8.779,213.839,475.75
-344700,-8.84,213.291,475.92
-344600,-8.844,212.743,476.09
-344500,-8.847,212.196,476.26
-344400,-8.85,211.9,476.43
-344300,-8.767,211.009,476.6
-344200,-8.697,210.4,476.77
-344100,-8.62,209.79,476.94
-344000,-8.739,209.18,477.11
-343900,-8.87,208.57,477.28
-343800,-9.03,207.96,477.69
-343700,-8.863,207.35,478.1
-343600,-8.646,206.74,478.51
-343500,-8.33,206.13,478.92
-343400,-8.472,205.52,479.34
-343300,-8.737,204.8,479.75
-343200,-9.003,204.822,480.16
-343100,-9.14,204.849,480.57
-343000,-9.07,204.876,480.98
-342900,-9.022,204.903,481.39
-342800,-8.98,204.93,482
-342700,-9.221,204.957,482.6
-342600,-9.438,204.984,483.21
-342500,-9.66,205.011,483.82
-342400,-9.535,205.038,484.42
-342300,-9.408,205.065,485.03
-342200,-9.22,205.092,485.63
-342100,-9.183,205.12,486.24
-342000,-9.113,205.147,486.84
-341900,-9.043,205.174,487.45
-341800,-8.99,205.2,488.25
-341700,-9.211,204.859,489.05
-341600,-9.389,204.525,489.85
-341500,-9.56,204.19,490.64
-341400,-9.441,203.856,491.44
-341300,-9.327,203.522,492.24
-341200,-9.18,203.187,493.04
-341100,-9.006,202.853,493.84
-341000,-8.762,202.519,494.64
-340900,-8.517,202.184,495.44
-340800,-8.39,201.85,496.41
-340700,-8.052,201.516,497.38
-340600,-7.71,201.181,498.34
-340500,-7.601,200.7,499.31
-340400,-7.384,203.089,500.28
-340300,-7.1,207.355,501.25
-340200,-7.064,211.621,502.22
-340100,-7.012,215.887,503.19
-340000,-6.96,220.153,504.16
-339900,-6.803,224.419,505.12
-339800,-6.644,228.685,506.17
-339700,-6.55,232.951,507.21
-339600,-6.363,237.217,508.25
-339500,-6.21,241.483,509.29
-339400,-6.12,245.749,510.33
-339300,-6.014,250.1,511.37
-339200,-5.95,249.283,512.41
-339100,-5.684,248.449,513.45
-339000,-5.5,247.615,514.5
-338900,-5.581,246.782,515.54
-338800,-5.68,245.948,516.63
-338700,-5.486,245.114,517.72
-338600,-5.222,244.28,518.81
-338500,-5.07,243.447,519.9
-338400,-4.764,242.613,520.99
-338300,-4.6,241.779,522.08
-338200,-4.317,240.945,523.17
-338100,-4.12,240.111,524.25
-338000,-4.04,239.278,525.34
-337900,-3.98,238.444,526.43
-337800,-3.703,237.61,527.43
-337700,-3.5,236.776,528.42
-337600,-3.29,235.943,529.41
-337500,-3.16,235.109,530.41
-337400,-3.167,234.2,531.4
-337300,-3.17,234.938,532.39
-337200,-2.78,235.749,533.38
-337100,-2.839,236.56,534.38
-337000,-2.94,237.37,535.37
-336900,-2.796,238.181,536.36
-336800,-2.65,238.992,537.21
-336700,-2.335,239.6,538.06
-336600,-2.17,239.956,538.9
-336500,-2.14,240.241,539.75
-336400,-2.04,240.526,540.6
-336300,-1.92,240.811,541.45
-336200,-1.621,241.096,542.29
-336100,-1.48,241.381,543.14
-336000,-0.95,241.666,543.99
-335900,-0.761,241.9,544.84
-335800,-0.66,244.481,545.47
-335700,-0.62,246.668,546.1
-335600,-0.07,248.855,546.73
-335500,0.333,251.042,547.36
-335400,0.8,253.229,547.99
-335300,0.53,255.7,548.62
-335200,1.15,258.089,549.24
-335100,1.36,260.835,549.87
-335000,1.464,263.581,550.5
-334900,1.61,266.326,551.13
-334800,1.6,269.072,551.45
-334700,2.04,270.5,551.76
-334600,2.81,272.962,552.08
-334500,2.87,274.625,552.39
-334400,2.69,276.288,552.71
-334300,3.09,278.6,553.02
-334200,2.9,279.784,553.34
-334100,3.268,281.725,553.65
-334000,3.7,283.665,553.97
-333900,3.01,285.8,554.28
-333800,2.955,284.441,554.26
-333700,2.9,282.931,554.23
-333600,3.35,281.422,554.21
-333500,3.23,279.912,554.18
-333400,3.34,278.1,554.16
-333300,3.75,281.658,554.14
-333200,3.48,286.104,554.11
-333100,3.19,290.551,554.09
-333000,3.19,294.998,554.06
-332900,2.54,298.6,554.04
-332800,2.53,295.944,553.68
-332700,3.27,293.712,553.31
-332600,2.77,291.48,552.95
-332500,2.32,288.4,552.59
-332400,2.01,288.645,552.22
-332300,1.83,289.1,551.86
-332200,1.808,287.43,551.5
-332100,1.79,285.465,551.13
-332000,0.88,283.5,550.77
-331900,1.02,282.4,550.41
-331800,1.03,279.753,549.73
-331700,0.574,277.915,549.05
-331600,0.26,276.078,548.37
-331500,0.05,274.24,547.69
-331400,-0.12,273.1,547.02
-331300,-0.11,273.001,546.34
-331200,-0.1,272.93,545.66
-331100,-0.34,272.858,544.98
-331000,0.067,272.786,544.3
-330900,0.35,272.715,543.63
-330800,0.32,272.643,542.68
-330700,0.71,272.6,541.74
-330600,0.434,272.363,540.79
-330500,0.15,272.194,539.85
-330400,0.97,272.025,538.9
-330300,0.96,271.856,537.96
-330200,0.941,271.7,537.02
-330100,0.92,270.713,536.07
-330000,0.77,269.799,535.13
-329900,0.47,268.885,534.18
-329800,0.48,267.971,533.04
-329700,0.49,267.057,531.91
-329600,0.78,266.143,530.77
-329500,0.1,265,529.63
-329400,0.42,265.604,528.49
-329300,0.79,266.41,527.35
-329200,0.2,267.215,526.22
-329100,0.41,268.02,525.08
-329000,0.629,268.826,523.94
-328900,1,269.631,522.8
-328800,1.11,270.437,521.54
-328700,1.36,271.242,520.28
-328600,1.36,272.048,519.02
-328500,1.36,272.853,517.77
-328400,0.66,273.658,516.51
-328300,0.8,274.464,515.25
-328200,0.75,275.1,513.99
-328100,0.7,274.486,512.73
-328000,0.79,273.979,511.47
-327900,0.57,273.472,510.21
-327800,0.889,272.965,508.98
-327700,1.19,272.458,507.74
-327600,1.04,271.9,506.51
-327500,0.41,271.638,505.27
-327400,0.441,271.347,504.04
-327300,0.46,271.055,502.8
-327200,0.39,270.764,501.57
-327100,0.7,270.473,500.33
-327000,0.405,270.1,499.1
-326900,0.16,269.658,497.86
-326800,0.43,269.043,496.72
-326700,0.61,268.429,495.58
-326600,0.59,267.814,494.45
-326500,0.57,267.2,493.31
-326400,0.31,266.585,492.17
-326300,0.57,266.1,491.03
-326200,0.566,265.677,489.89
-326100,0.56,265.328,488.76
-326000,1.31,264.978,487.62
-325900,0.72,264.629,486.48
-325800,0.77,264.28,485.51
-325700,0.85,264,484.54
-325600,0.44,264.353,483.57
-325500,-0.102,264.646,482.6
-325400,-0.55,264.94,481.64
-325300,0.19,265.234,480.67
-325200,0.02,265.527,479.7
-325100,-0.08,265.821,478.73
-325000,-0.24,266.2,477.76
-324900,-0.16,265.614,476.79
-324800,-0.292,264.79,476.07
-324700,-0.56,263.965,475.34
-324600,-0.342,263.14,474.61
-324500,-0.23,262.315,473.89
-324400,0.08,261.49,473.16
-324300,0.13,260.5,472.43
-324200,-0.066,260.479,471.71
-324100,-0.34,260.452,470.98
-324000,-0.84,260.426,470.26
-323900,-0.685,260.399,469.53
-323800,-0.43,260.373,469.14
-323700,-1.055,260.346,468.75
-323600,-1.4,260.32,468.37
-323500,-0.76,260.3,467.98
-323400,-0.854,260.317,467.59
-323300,-0.93,260.33,467.2
-323200,-1.13,260.343,466.82
-323100,-1.164,260.356,466.43
-323000,-1.21,260.369,466.04
-322900,-1.632,260.383,465.65
-322800,-1.88,260.4,465.61
-322700,-1.52,260.115,465.56
-322600,-1.446,259.689,465.51
-322500,-1.35,259.264,465.46
-322400,-1.709,258.838,465.41
-322300,-1.92,258.413,465.36
-322200,-1.93,257.987,465.32
-322100,-2.044,257.562,465.27
-322000,-2.24,257.2,465.22
-321900,-2.339,256.645,465.17
-321800,-2.44,256.162,465.41
-321700,-2.397,255.679,465.65
-321600,-2.37,255.196,465.9
-321500,-2.745,254.714,466.14
-321400,-2.9,254.231,466.38
-321300,-2.08,253.748,466.62
-321200,-2.46,253.265,466.87
-321100,-3.08,252.782,467.11
-321000,-3.035,252.3,467.35
-320900,-2.98,251.817,467.59
-320800,-3.061,251.334,468.17
-320700,-3.14,250.851,468.75
-320600,-3.277,250.368,469.34
-320500,-3.39,249.886,469.92
-320400,-3.848,249.2,470.5
-320300,-4.24,249.636,471.08
-320200,-4.018,250.388,471.66
-320100,-3.81,251.139,472.24
-320000,-3.921,251.891,472.82
-319900,-4.03,252.643,473.4
-319800,-4.207,253.395,474.18
-319700,-4.41,254.146,474.95
-319600,-4.427,254.898,475.73
-319500,-4.45,255.8,476.5
-319400,-4.421,253.854,477.28
-319300,-4.37,251.422,478.05
-319200,-4.383,248.99,478.83
-319100,-4.41,246.558,479.6
-319000,-4.452,244.126,480.38
-318900,-4.528,241.694,481.15
-318800,-4.57,239.261,482.1
-318700,-5.035,236.829,483.04
-318600,-5.3,233.4,483.99
-318500,-4.797,234.244,484.93
-318400,-4.41,235.674,485.87
-318300,-4.308,237.105,486.82
-318200,-4.22,238.535,487.76
-318100,-3.878,239.965,488.71
-318000,-3.6,241.395,489.65
-317900,-3.411,242.826,490.6
-317800,-3.29,244.256,491.59
-317700,-3.529,245.2,492.58
-317600,-3.65,246.225,493.57
-317500,-3.498,246.989,494.57
-317400,-3.44,247.754,495.56
-317300,-3.57,248.519,496.55
-317200,-3.452,249.283,497.55
-317100,-3.2,250.048,498.54
-317000,-3.167,250.812,499.53
-316900,-3.12,251.6,500.52
-316800,-3.03,254.523,501.47
-316700,-2.95,257.535,502.41
-316600,-2.976,260.548,503.36
-316500,-2.99,263.561,504.3
-316400,-2.69,266.574,505.25
-316300,-2.059,269.587,506.19
-316200,-1.27,272.6,507.13
-316100,-1.61,268.492,508.08
-316000,-1.775,264.384,509.02
-315900,-2.05,260.275,509.97
-315800,-2.37,256.167,510.79
-315700,-2.6,252.059,511.61
-315600,-2.28,246.8,512.44
-315500,-2.788,247.852,513.26
-315400,-3.84,249.313,514.08
-315300,-3.755,250.774,514.91
-315200,-3.62,252.235,515.73
-315100,-3.047,253.696,516.55
-315000,-2.5,255.157,517.38
-314900,-2.733,257.1,518.2
-314800,-2.84,257.063,518.76
-314700,-3.23,257.008,519.31
-314600,-3.387,256.952,519.87
-314500,-3.67,256.897,520.43
-314400,-3.467,256.842,520.99
-314300,-3.22,256.786,521.54
-314200,-3.354,256.731,522.1
-314100,-3.46,256.7,522.66
-314000,-3.678,255.694,523.21
-313900,-3.8,254.995,523.77
-313800,-2.85,254.297,524.06
-313700,-3.188,253.598,524.35
-313600,-3.9,252.9,524.64
-313500,-3.71,252.201,524.93
-313400,-3.43,251.6,525.22
-313300,-3.887,250.102,525.51
-313200,-4.4,248.787,525.8
-313100,-4.213,247.473,526.1
-313000,-4.03,246.159,526.39
-312900,-4.041,244.844,526.68
-312800,-4.05,243.53,526.65
-312700,-4.64,241.9,526.63
-312600,-5.11,241.627,526.6
-312500,-4.922,241.268,526.58
-312400,-4.76,240.909,526.56
-312300,-4.581,240.551,526.53
-312200,-4.43,240.192,526.51
-312100,-4.794,239.833,526.48
-312000,-5.11,239.474,526.46
-311900,-5.01,239,526.43
-311800,-4.92,238.905,526.12
-311700,-5.123,238.764,525.8
-311600,-5.33,238.624,525.49
-311500,-5.411,238.484,525.17
-311400,-5.51,238.343,524.86
-311300,-5.467,238.203,524.55
-311200,-5.41,238.063,524.23
-311100,-5.319,237.922,523.92
-311000,-5.19,237.8,523.6
-310900,-5.198,237.185,523.29
-310800,-5.21,236.641,522.68
-310700,-5.47,236.096,522.08
-310600,-5.97,235.552,521.47
-310500,-5.818,235.007,520.86
-310400,-5.545,234.463,520.26
-310300,-5.4,233.919,519.65
-310200,-5.653,233.2,519.05
-310100,-5.77,232.589,518.44
-310000,-5.561,231.69,517.84
-309900,-5.44,230.792,517.23
-309800,-5.945,229.893,516.46
-309700,-6.36,228.995,515.68
-309600,-6.122,228.096,514.91
-309500,-5.84,227.197,514.13
-309400,-5.785,226.2,513.36
-309300,-5.7,226.421,512.58
-309200,-5.57,226.669,511.81
-309100,-5.33,226.917,511.03
-309000,-5.466,227.165,510.26
-308900,-5.76,227.413,509.48
-308800,-5.852,227.661,508.59
-308700,-6.017,227.8,507.69
-308600,-6.12,227.569,506.8
-308500,-5.725,227.409,505.9
-308400,-5.53,227.249,505
-308300,-5.83,227.089,504.11
-308200,-6.02,226.929,503.21
-308100,-6.21,226.769,502.32
-308000,-6.38,226.609,501.42
-307900,-6.456,226.449,500.52
-307800,-6.56,226.288,499.65
-307700,-6.63,226.128,498.78
-307600,-6.73,225.968,497.91
-307500,-6.79,225.8,497.04
-307400,-6.917,227.704,496.17
-307300,-6.99,229.708,495.29
-307200,-7.291,231.712,494.42
-307100,-7.59,233.717,493.55
-307000,-7.253,235.721,492.68
-306900,-6.66,237.725,491.81
-306800,-6.419,239.729,491.01
-306700,-5.8,241.734,490.21
-306600,-5.595,243.738,489.41
-306500,-5.06,244.8,488.61
-306400,-5.183,245.426,487.81
-306300,-5.47,245.852,487.01
-306200,-5.411,246.278,486.21
-306100,-5.28,246.704,485.41
-306000,-5.325,247.13,484.61
-305900,-5.42,247.556,483.82
-305800,-5.111,247.982,483.19
-305700,-4.57,248.6,482.56
-305600,-4.42,248.717,481.93
-305500,-4.25,248.929,481.3
-305400,-4.065,249.141,480.67
-305300,-3.95,249.353,480.04
-305200,-4.473,249.566,479.41
-305100,-4.67,249.778,478.78
-305000,-5.27,249.99,478.15
-304900,-5.146,250.2,477.52
-304800,-4.85,248.766,477.13
-304700,-4.97,247.346,476.74
-304600,-5.2,245.926,476.36
-304500,-5.272,244.506,475.97
-304400,-5.39,243.086,475.58
-304300,-5.263,241.666,475.2
-304200,-5.1,240.7,474.81
-304100,-5.261,240.634,474.42
-304000,-5.42,240.585,474.03
-303900,-5.046,240.535,473.65
-303800,-4.73,240.485,473.5
-303700,-5.341,240.436,473.35
-303600,-5.82,240.386,473.21
-303500,-5.489,240.336,473.06
-303400,-5.25,240.287,472.92
-303300,-5.507,240.237,472.77
-303200,-5.68,240.2,472.63
-303100,-5.935,239.641,472.48
-303000,-6.12,239.197,472.34
-302900,-6.264,238.753,472.19
-302800,-6.39,238.309,472.34
-302700,-6.313,237.865,472.48
-302600,-6.23,237.421,472.63
-302500,-6.098,236.977,472.77
-302400,-5.94,236.533,472.92
-302300,-6.368,236,473.06
-302200,-7.01,236.273,473.21
-302100,-7.028,236.615,473.35
-302000,-7.054,236.957,473.5
-301900,-7.07,237.298,473.65
-301800,-7.064,237.64,474.08
-301700,-7.06,237.982,474.52
-301600,-7.402,238.324,474.95
-301500,-7.69,238.665,475.39
-301400,-7.442,239,475.82
-301300,-7.14,238.682,476.26
-301200,-6.933,238.37,476.7
-301100,-6.57,238.058,477.13
-301000,-6.489,237.747,477.57
-300900,-6.31,237.435,478
-300800,-6.2,237.123,478.68
-300700,-5.93,236.811,479.36
-300600,-5.605,236.499,480.04
-300500,-4.91,236.1,480.72
-300400,-5.164,235.669,481.39
-300300,-5.57,235.069,482.07
-300200,-5.695,234.47,482.75
-300100,-5.87,233.871,483.43
-300000,-5.921,233.271,484.11
-299900,-5.99,232.672,484.78
-299800,-6.226,232.073,485.63
-299700,-6.57,231.473,486.48
-299600,-6.592,231,487.33
-299500,-6.63,230.093,488.17
-299400,-6.548,229.343,489.02
-299300,-6.37,228.593,489.87
-299200,-6.418,227.843,490.72
-299100,-6.54,227.093,491.56
-299000,-6.574,226.343,492.41
-298900,-6.64,225.593,493.26
-298800,-6.68,224.843,494.28
-298700,-7.047,224.4,495.29
-298600,-7.24,223.145,496.31
-298500,-7.188,222.255,497.33
-298400,-7.15,221.364,498.34
-298300,-7.359,220.474,499.36
-298200,-7.6,219.584,500.38
-298100,-7.67,218.694,501.4
-298000,-7.761,217.803,502.41
-297900,-7.81,217.1,503.43
-297800,-7.476,216.857,504.47
-297700,-7.35,216.656,505.51
-297600,-7.809,216.455,506.55
-297500,-8.03,216.254,507.59
-297400,-7.649,216.053,508.64
-297300,-7.38,215.852,509.68
-297200,-7.216,215.652,510.72
-297100,-7.05,215.451,511.76
-297000,-7.007,215.25,512.8
-296900,-6.95,215.049,513.84
-296800,-6.715,214.848,514.86
-296700,-6.37,214.647,515.88
-296600,-6.163,214.446,516.89
-296500,-5.87,214.245,517.91
-296400,-5.773,214.044,518.93
-296300,-5.66,213.843,519.94
-296200,-5.251,213.642,520.96
-296100,-4.93,213.442,521.98
-296000,-5.704,213.241,523
-295900,-6.17,213.1,524.01
-295800,-6.482,213.062,524.91
-295700,-6.68,213.033,525.8
-295600,-6.969,213.003,526.7
-295500,-7.2,212.974,527.6
-295400,-7.21,212.944,528.49
-295300,-7.22,212.915,529.39
-295200,-7.386,212.886,530.28
-295100,-7.62,212.856,531.18
-295000,-7.756,212.827,532.08
-294900,-7.954,212.798,532.97
-294800,-8.07,212.768,533.7
-294700,-7.792,212.739,534.43
-294600,-7.63,212.7,535.15
-294500,-7.577,212.183,535.88
-294400,-7.53,211.422,536.6
-294300,-6.986,210.662,537.33
-294200,-6.4,209.902,538.06
-294100,-6.734,209.141,538.78
-294000,-7.14,208.381,539.51
-293900,-7.305,207.62,540.24
-293800,-7.58,206.7,540.72
-293700,-7.629,206.623,541.21
-293600,-7.709,206.527,541.69
-293500,-7.76,206.43,542.17
-293400,-7.434,206.333,542.66
-293300,-7.27,206.236,543.14
-293200,-7.087,206.139,543.63
-293100,-6.98,206,544.11
-293000,-6.446,206.14,544.6
-292900,-6.14,206.385,545.08
-292800,-6.316,206.631,545.3
-292700,-6.41,206.876,545.52
-292600,-6.33,207.122,545.73
-292500,-6.29,207.367,545.95
-292400,-6.564,207.6,546.17
-292300,-6.7,208.561,546.39
-292200,-6.335,209.476,546.61
-292100,-6.17,210.391,546.82
-292000,-5.72,211.307,547.04
-291900,-5.623,212.222,547.26
-291800,-5.41,213.137,547.21
-291700,-5.831,214.052,547.16
-291600,-6.43,214.968,547.11
-291500,-6.083,215.883,547.07
-291400,-5.73,217.1,547.02
-291300,-5.474,217.447,546.97
-291200,-5.31,217.965,546.92
-291100,-5.12,218.483,546.87
-291000,-5.057,219.001,546.82
-290900,-4.97,219.519,546.77
-290800,-4.586,220.037,546.46
-290700,-4.4,220.4,546.15
-290600,-4.57,223.667,545.83
-290500,-4.444,226.18,545.52
-290400,-4.33,228.693,545.2
-290300,-3.84,231.206,544.89
-290200,-3.835,234.9,544.57
-290100,-3.83,234.792,544.26
-290000,-4.07,234.589,543.94
-289900,-4.174,234.386,543.63
-289800,-4.31,234.183,543.05
-289700,-4.777,233.98,542.46
-289600,-4.99,233.777,541.88
-289500,-4.97,233.574,541.3
-289400,-4.989,233.371,540.72
-289300,-5.01,233.167,540.14
-289200,-5.21,232.964,539.56
-289100,-5.165,232.761,538.98
-289000,-5.06,232.558,538.4
-288900,-4.919,232.355,537.82
-288800,-4.77,232.152,537.11
-288700,-5.03,231.949,536.41
-288600,-5.15,231.746,535.71
-288500,-4.79,231.542,535.01
-288400,-4.89,231.339,534.3
-288300,-5,231.136,533.6
-288200,-4.69,231,532.9
-288100,-4.645,230.885,532.2
-288000,-4.57,230.799,531.5
-287900,-4.835,230.713,530.79
-287800,-5.02,230.626,529.92
-287700,-4.9,230.54,529.05
-287600,-4.934,230.454,528.18
-287500,-4.99,230.4,527.31
-287400,-5.182,230.675,526.43
-287300,-5.35,230.874,525.56
-287200,-5.493,231.073,524.69
-287100,-5.56,231.273,523.82
-287000,-4.9,231.4,522.95
-286900,-5.209,230.651,522.08
-286800,-5.61,230.1,521.16
-286700,-5.41,229.55,520.24
-286600,-5.27,228.999,519.31
-286500,-5,228.449,518.39
-286400,-5.088,227.898,517.47
-286300,-5.24,227.347,516.55
-286200,-5.203,226.797,515.63
-286100,-5.17,226.4,514.71
-286000,-5.569,226.674,513.79
-285900,-5.77,226.888,512.87
-285800,-5.35,227.102,511.98
-285700,-5.421,227.316,511.08
-285600,-5.55,227.529,510.19
-285500,-5.419,227.743,509.29
-285400,-5.28,228,508.39
-285300,-6.042,228.166,507.5
-285200,-6.61,228.372,506.6
-285100,-6.019,228.579,505.71
-285000,-5.71,228.786,504.81
-284900,-5.71,228.993,503.91
-284800,-5.749,229.2,503.04
-284700,-5.83,229.407,502.17
-284600,-5.756,229.614,501.3
-284500,-5.66,229.821,500.43
-284400,-5.677,230.028,499.56
-284300,-5.69,230.235,498.68
-284200,-5.875,230.441,497.81
-284100,-5.97,230.648,496.94
-284000,-6.21,230.855,496.07
-283900,-6.054,231.062,495.2
-283800,-5.67,231.3,494.42
-283700,-5.743,230.981,493.65
-283600,-5.85,230.606,492.87
-283500,-5.916,230.231,492.1
-283400,-5.98,229.857,491.32
-283300,-5.962,229.482,490.55
-283200,-5.95,229.107,489.77
-283100,-6.195,228.732,489
-283000,-6.31,228.357,488.22
-282900,-6.18,227.982,487.45
-282800,-6.284,227.607,486.82
-282700,-6.55,227.232,486.19
-282600,-6.497,226.857,485.56
-282500,-6.39,226.482,484.93
-282400,-6.521,226.107,484.3
-282300,-6.74,225.732,483.67
-282200,-6.736,225.357,483.04
-282100,-6.73,224.982,482.41
-282000,-6.799,224.607,481.78
-281900,-6.89,224.232,481.15
-281800,-7.104,223.7,480.64
-281700,-7.38,223.373,480.14
-281600,-7.551,222.809,479.63
-281500,-7.82,222.245,479.12
-281400,-7.599,221.68,478.61
-281300,-7.19,221.116,478.1
-281200,-7.023,220.552,477.59
-281100,-6.75,219.988,477.08
-281000,-6.901,219.424,476.58
-280900,-7.12,218.86,476.07
-280800,-6.908,218.296,475.75
-280700,-6.62,217.731,475.44
-280600,-6.076,217.167,475.12
-280500,-5.57,216.603,474.81
-280400,-6.164,216.039,474.49
-280300,-6.53,215.3,474.18
-280200,-6.714,214.987,473.86
-280100,-6.81,214.534,473.55
-280000,-7.148,214.081,473.23
-279900,-7.33,213.628,472.92
-279800,-7.748,213.175,472.75
-279700,-8.04,212.722,472.58
-279600,-8.08,212.269,472.41
-279500,-8.12,211.816,472.24
-279400,-8.298,211.363,472.07
-279300,-8.57,211,471.9
-279200,-8.423,210.196,471.73
-279100,-8.185,209.526,471.56
-279000,-8.05,208.856,471.39
-278900,-7.944,208.186,471.22
-278800,-7.89,207.516,471.18
-278700,-8.632,206.845,471.13
-278600,-9.3,206.175,471.08
-278500,-8.964,205.505,471.03
-278400,-8.41,204.835,470.98
-278300,-8.369,204.384,470.93
-278200,-8.301,204.151,470.88
-278100,-8.26,203.919,470.84
-278000,-7.923,203.686,470.79
-277900,-7.75,203.454,470.74
-277800,-7.756,203.221,470.86
-277700,-7.76,202.988,470.98
-277600,-8.007,202.756,471.1
-277500,-8.22,202.523,471.22
-277400,-8.689,202.2,471.35
-277300,-9.38,201.67,471.47
-277200,-9.279,200.8,471.59
-277100,-9.095,199.93,471.71
-277000,-8.95,199.061,471.83
